id,created_at,screen_name,source,clean_text,original_text,favorite_count,retweet_count,hashtags,urls,mentions,city,province,longitude,latitude
1292245031852494848,Sat Aug 08 23:43:19 +0000 2020,djillk1,Twitter for iPad,"['antibioticdoc', 'hear', 'ifrworkwear', 'back', 'school', 'cloth', 'mask', 'whomever', 'need', 'know', 'multiple', 'layer…']",RT @AntibioticDoc: I hear @IFRWorkwear  may be doing back to school cloth masks for AB?  If so- (or whomever needs to know): multiple layer…,0,0,,,"['AntibioticDoc', 'IFRWorkwear']",Edmonton,Alberta,-113.46871,53.55014
1292244977288990720,Sat Aug 08 23:43:05 +0000 2020,RachelleManios,Twitter for iPhone,"['flobo2018', 'read', 'group', 'mother', 'discuss', 'best', 'mask', 'train', 'child', 'order', 'send', 'back']","RT @FloBo2018: Just read on FB - a group of mothers discussing the best way to ""mask train"" their children in order to send them back to sc…",0,0,,,['FloBo2018'],Mississauga,Ontario,-79.6583,43.5789
1292244966480195591,Sat Aug 08 23:43:03 +0000 2020,Lapus24,Twitter for Android,"['contactsforless', 'sending', 'kid', 'back', 'school', 'potential', 'catastrophe', 'bonniehenry', 'seem', 'care']","RT @ContactsForLess: Sending kids back to school is a potential catastrophe. But #BonnieHenry doesn't seem to care about that.

https://t.c…",0,0,['BonnieHenry'],,['ContactsForLess'],Toronto,Ontario,-79.4163,43.70011
1292244906275045376,Sat Aug 08 23:42:49 +0000 2020,Keithrispin,Twitter for Android,"['linzeyward', 'hopkinsjeff', 'bcndp', 'jjhorgan', 'rob_fleming', 'pattibacchus', 'bcpoli', 'pretend', 'problem', 'exist', 'service', 'identify', 'acknowledge', 'fund', 'within', 'exist', 'model', 'least', 'knowledge', 'isnt']","@LinzeyWard @hopkinsjeff @bcndp @jjhorgan @Rob_Fleming @pattibacchus 2/. The way it is set up now is #bcpoli can pretend the problem doesn't exist because these services are not identified, acknowledged and funded within the existing model at least to my knowledge it isnt.",1,0,['bcpoli'],['https://twitter.com/i/web/status/1292244906275045376'],"['LinzeyWard', 'hopkinsjeff', 'bcndp', 'jjhorgan', 'Rob_Fleming', 'pattibacchus']",Vancouver,British Columbia,-123.11934,49.24966
1292244906245644288,Sat Aug 08 23:42:49 +0000 2020,LeeGio10,Twitter Web App,"['daniellevitt22', 'herdimmunity', 'solution', 'reach', 'must', 'open', 'everything', 'include', 'school', 'vulnerable', 'isolate']","RT @daniellevitt22: #HerdImmunity is the solution; to reach it we must open everything, including schools, while the vulnerable isolate.

“…",0,0,['HerdImmunity'],,['daniellevitt22'],,Alberta,-117.469,52.28333
1292244866353766401,Sat Aug 08 23:42:39 +0000 2020,MattD4Liberty,Twitter for Android,"['deangeliscorey', 'daily', 'reminder', 'child', 'school', 'reopen', 'able', 'take', 'education', 'dollar', 'elsewhere']",RT @DeAngelisCorey: daily reminder that if your child's school doesn't reopen you should be able to take their education dollars elsewhere,0,0,,,['DeAngelisCorey'],Toronto,Ontario,-79.4163,43.70011
1292244797781155841,Sat Aug 08 23:42:23 +0000 2020,jillpromoli,Twitter Web App,"['denniskendel', 'premierscottmoe', 'gordwyant', 'sma_docs', 'skchaptercfpc', 'saskhealth', 'saskteachersfed', 'carlainsask', 'hinz_tamara', 'fikagirl', 'traceysherin', 'erinjprosser', 'pfalastein', 'keepskkidssafe', 'september', 'already', 'complicate', 'make', 'easy', 'get', 'use', 'simple', 'prevention', 'method', 'keep', 'friend', 'everyone', 'school', 'safer', 'know', 'masks', 'work', 'set', 'success', 'masks4canada', 'masks4all']","@DennisKendel @PremierScottMoe @GordWyant @SMA_docs @SKChapterCFPC @SaskHealth @SaskTeachersFed @Carlainsask @hinz_tamara @fikagirl @TraceySherin @erinjprosser @pfalastein @keepskkidssafe September will already be complicated, and we can make it easier for them by getting them used to this simple prevention method that will keep them, their friends, and everyone in the school safer. We know masks work, so we're setting them up for success. #masks4Canada #masks4all",2,0,,['https://twitter.com/i/web/status/1292244797781155841'],"['DennisKendel', 'PremierScottMoe', 'GordWyant', 'SMA_docs', 'SKChapterCFPC', 'SaskHealth', 'SaskTeachersFed', 'Carlainsask']",Mississauga,Ontario,-79.6583,43.5789
1292244782274809857,Sat Aug 08 23:42:19 +0000 2020,justinetomini1,Twitter for iPhone,"['dianemaude', 'listen', 'fordnation', 'sflecce', 'people', 'call', 'safeseptember', 'parent', 'aunt', 'uncle', 'grandparents…']","RT @DianeMaude: Are you listening @fordnation &amp; @Sflecce? The PEOPLE are calling for a #SafeSeptember: parents, aunts, uncles, grandparents…",0,0,['SafeSeptember'],,"['DianeMaude', 'fordnation', 'Sflecce']",Barrie,Ontario,-79.66634,44.40011
1292244696383676416,Sat Aug 08 23:41:59 +0000 2020,DiCintio,Twitter Web App,"['defiance', 'evil', 'ottawa', 'alberta_ucp', 'spent', '625000', 'tracing', 'suck', 'ask', 'fed', 'help', 'instead', 'design', 'alberta', 'adopt', 'could', 'alberta', 'school', 'board', 'do', '625000']","In defiance of evil Ottawa, the @Alberta_UCP spent $625,000 on their own tracing app. It sucked ass. They asked the feds to help them fix it. Instead, they design their own. Alberta adopts it. 

What could Alberta's school boards have done with $625,000?

 https://t.co/JONZPtq6Sr",26,5,,['https://twitter.com/i/web/status/1292244696383676416'],['Alberta_UCP'],Calgary,Alberta,-114.08529,51.05011
1292244676871884800,Sat Aug 08 23:41:54 +0000 2020,KarenJiarongFu,Twitter for iPhone,"['happy', 'family', 'walk', 'outside', 'today', 'elder', 'grandchild', 'please', 'ruin', 'unsafeseptember']",I saw a happy family walking outside today. Elders with grandchildren. Please don't ruin it #UnsafeSeptember,1,0,['UnsafeSeptember'],,,Mississauga,Ontario,-79.6583,43.5789
1292244653622910976,Sat Aug 08 23:41:48 +0000 2020,itsdanram,Twitter for iPhone,"['picardonhealth', 'four', 'year', 'toronto', 'child', 'live', 'homeless', 'shelter', 'year', 'thousand']","RT @picardonhealth: Four years ago, Toronto had 483 children living in its homeless shelters. This year there were more than a thousand. Th…",0,0,,,['picardonhealth'],Toronto,Ontario,-79.4163,43.70011
1292244641891442688,Sat Aug 08 23:41:46 +0000 2020,phinney35,Twitter for iPhone,"['normalontario', 'maritstiles', 'sick', 'kid', 'come', 'state', 'support', 'ontario', 'government', 'back', 'school', 'plan', 'firelecce']",RT @NormalOntario: @maritstiles Sick Kids came out and stated they do not support the Ontario Government back to school plan. #firelecce #V…,0,0,['firelecce'],,"['NormalOntario', 'maritstiles']",Windsor,Ontario,-83.01654,42.30008
1292244617081925633,Sat Aug 08 23:41:40 +0000 2020,Brenda6614,Twitter Web App,"['c_tepperman', 'alberta', 'back-to-school', 'plan', 'suffers', 'lack', 'fund', 'lack', 'imagination', 'kid', 'deserve', 'good', 'hope', 'for…']",RT @c_tepperman: The Alberta back-to-school plan suffers from lack of funds and lack of imagination. Kids deserve better than the 'hope for…,0,0,,,['c_tepperman'],,Alberta,-117.469,52.28333
1292244614037020677,Sat Aug 08 23:41:39 +0000 2020,phinney35,Twitter for iPhone,"['maritstiles', 'worth', 'remind', 'folk', 'low', 'number', 'student', 'attend', 'school', 'parent', 'opt', 'out/opting', 'online', 'doesn…']",RT @maritstiles: Worth reminding folks that lower numbers of students attending our schools (Eg parents opting out/opting for online) doesn…,0,0,,,['maritstiles'],Windsor,Ontario,-83.01654,42.30008
1292244553332936710,Sat Aug 08 23:41:24 +0000 2020,TiggerTam75,Twitter for Android,"['torontostar', 'sick', 'kid', 'president', 'ronald', 'cohn', 'back', 'back-to-school', 'plan', 'ensure', 'proper', 'physical', 'distancing', 'betwee…']",RT @TorontoStar: Sick Kids President Ronald Cohn will not back a back-to-school plan that does not ensure proper physical distancing betwee…,0,0,,,['TorontoStar'],Ottawa,Ontario,-75.69812,45.41117
1292244550698717184,Sat Aug 08 23:41:24 +0000 2020,MerlinofCanada,Twitter for Android,"['merlinofcanada', 'local', 'mcdonalds', 'close', 'employee', 'covid19', 'calgary', 'catholic', 'school', 'board', 'school', 'francis']",RT @MerlinofCanada: Local McDonalds has to close due to employee with #COVID19 yet a Calgary Catholic School Board school St Francis has 3…,0,0,['COVID19'],,['MerlinofCanada'],,,-113.64258,60.10867
1292244486542761986,Sat Aug 08 23:41:08 +0000 2020,MariamBehforooz,Twitter for iPhone,"['opcouncil', 'hospital', 'sick', 'child', 'say', 'keep', 'classroom', 'number', 'enough', 'enable', 'physical', 'distancing', 'curb', 'transmi…']",RT @OPCouncil: Hospital for Sick Children says keeping classroom numbers low enough to enable physical distancing is key to curbing transmi…,0,0,,,['OPCouncil'],Toronto,Ontario,-79.4163,43.70011
1292244485552984065,Sat Aug 08 23:41:08 +0000 2020,RachelleManios,Twitter for iPhone,"['prachisrivas', 'normsworld', 'sickkidsnews', 'study', 'real', 'public', 'school', 'air-conditioning', 'windows', 'open']",@PrachiSrivas @normsworld @SickKidsNews How can you do a study if you’re not in a real public school with no air-conditioning and windows that don’t open?,2,0,,['https://twitter.com/i/web/status/1292244485552984065'],"['PrachiSrivas', 'normsworld', 'SickKidsNews']",Mississauga,Ontario,-79.6583,43.5789
1292244302756749313,Sat Aug 08 23:40:25 +0000 2020,emptysituation1,Twitter for Android,"['everything', 'go', 'accord', 'plan', 'muse', 'jason', 'kenney', 'rub', 'hand', 'together', 'like', 'bond', 'villian', 'proceed', 'defund', 'public', 'education']","""Yes, yes, everything is going according to plan..."" muses Jason Kenney, rubbing his hands together like a Bond villian, before proceeding to further defund public education. https://t.co/zLUTJTFuSm",2,0,,['https://twitter.com/i/web/status/1292244302756749313'],,Winnipeg,Manitoba,-97.350366,49.713679
1292244234452586496,Sat Aug 08 23:40:08 +0000 2020,JenaMcGill,Twitter for iPhone,"['colleenflood2', 'keep', 'kid', 'outside', 'school', 'much', 'possible', 'critical', 'scientist']","RT @ColleenFlood2: Why keeping kids outside when they are at school as much as possible will be critical. The Scientist, the Air and the Vi…",0,0,,,['ColleenFlood2'],Ottawa,Ontario,-75.69812,45.41117
1292244225405353985,Sat Aug 08 23:40:06 +0000 2020,jccordero28,Twitter Web App,"['jessicabellto', 'bankofcanada', 'e-printing', 'week', 'suppress', 'interest', 'rate', 'prop', 'housing', 'stock', 'govt', 'find']","RT @JessicaBellTO: The @bankofcanada is e-printing $5B a week to suppress interest rates, prop up housing, stocks - but no govt can find $3…",0,0,,,"['JessicaBellTO', 'bankofcanada']",Toronto,Ontario,-79.4163,43.70011
1292244222104330240,Sat Aug 08 23:40:05 +0000 2020,Leanne_Ewen,Twitterrific for iOS,"['_ms_j', 'keithrispin', 'bcndp', 'jjhorgan', 'rob_fleming', 'pattibacchus', 'rhetoric', 'good', 'time', 'change', 'school', 'ignores']",RT @_Ms_J: @Keithrispin @bcndp @jjhorgan @Rob_Fleming @pattibacchus Yes!  All the rhetoric about 'a good time to change schools' ignores so…,0,0,,,"['_Ms_J', 'Keithrispin', 'bcndp', 'jjhorgan', 'Rob_Fleming', 'pattibacchus']",New Westminster,British Columbia,-122.91092,49.20678
1292244207550083072,Sat Aug 08 23:40:02 +0000 2020,Leanne_Ewen,Twitterrific for iOS,"['shannonburnham', 'keithrispin', 'bcndp', 'jjhorgan', 'rob_fleming', 'pattibacchus', 'spot', 'rhetoric', 'kid', 'need', 'back']",RT @shannonburnham: @Keithrispin @bcndp @jjhorgan @Rob_Fleming @pattibacchus Spot on!! And the rhetoric about kids needing to be back for t…,0,0,,,"['shannonburnham', 'Keithrispin', 'bcndp', 'jjhorgan', 'Rob_Fleming', 'pattibacchus']",New Westminster,British Columbia,-122.91092,49.20678
1292244196015800320,Sat Aug 08 23:39:59 +0000 2020,Vocal_Friend,Twitter for iPhone,"['hate', 'abed', 'abhealth']","I hate this! #abed #abhealth 
https://t.co/2la4i3GaIC",3,0,"['abed', 'abhealth']",['https://www.cbc.ca/news/canada/calgary/webber-academy-back-to-school-denise-dutchuk-smith-1.5679251'],,,Alberta,-117.469,52.28333
1292244186901536768,Sat Aug 08 23:39:57 +0000 2020,Leanne_Ewen,Twitterrific for iOS,"['fournier422', 'keithrispin', 'bcndp', 'jjhorgan', 'rob_fleming', 'pattibacchus', 'excellent', 'question', 'time', 'discuss', 'social', 'cause']",RT @fournier422: @Keithrispin @bcndp @jjhorgan @Rob_Fleming @pattibacchus Excellent questions. Time to discuss the social rot that causes s…,0,0,,,"['fournier422', 'Keithrispin', 'bcndp', 'jjhorgan', 'Rob_Fleming', 'pattibacchus']",New Westminster,British Columbia,-122.91092,49.20678
1292244182036148224,Sat Aug 08 23:39:56 +0000 2020,brynmdhughes,Twitter Web App,"['lethlibrarian', 'honestly', 'worried', 'school', 'safety']","@lethlibrarian Honestly, I'm more worried about school safety than this.",1,0,,,['lethlibrarian'],Lethbridge,Alberta,-112.81856,49.69999
1292244147366068224,Sat Aug 08 23:39:48 +0000 2020,Leanne_Ewen,Twitterrific for iOS,"['hopkinsjeff', 'keithrispin', 'bcndp', 'jjhorgan', 'rob_fleming', 'pattibacchus', 'agree', 'know', 'school']","RT @hopkinsjeff: @Keithrispin @bcndp @jjhorgan @Rob_Fleming @pattibacchus Agree, but just so you know, this is not new. Schools have been t…",0,0,,,"['hopkinsjeff', 'Keithrispin', 'bcndp', 'jjhorgan', 'Rob_Fleming', 'pattibacchus']",New Westminster,British Columbia,-122.91092,49.20678
1292244133520666629,Sat Aug 08 23:39:44 +0000 2020,ContactsForLess,Twitter Web App,"['send', 'kid', 'back', 'school', 'potential', 'catastrophe', 'bonniehenry', 'seem', 'care']","Sending kids back to school is a potential catastrophe. But #BonnieHenry doesn't seem to care about that.

https://t.co/NhrxZzkfXO",2,1,['BonnieHenry'],['https://theprovince.com/opinion/gary-marcus-and-karen-bakker-new-school-policy-is-at-odds-with-everything-we-know-so-far-about-the-science-of-covid-transmission'],,,,-113.64258,60.10867
1292244099987173377,Sat Aug 08 23:39:36 +0000 2020,Leanne_Ewen,Twitterrific for iOS,"['keithrispin', 'screen', 'shot', 'question', 'pose', 'last', 'night', 'facebook', 'bced', 'return', 'school', 'seem', 'resonate', 'wit…']",RT @Keithrispin: Here is a screen shot of a question I posed last night on Facebook about #bced return to school. It seemed to resonate wit…,0,0,['bced'],,['Keithrispin'],New Westminster,British Columbia,-122.91092,49.20678
1292244086661971975,Sat Aug 08 23:39:33 +0000 2020,bigtmac19,Twitter for iPhone,"['aslavitt', 'miss', 'georgia', 'plan', 'send', 'kid', 'back', 'school', 'plan']",RT @ASlavitt: Missing from Georgia’s plan to send kids back to school is a plan.,0,0,,,['ASlavitt'],,,-113.64258,60.10867
1292244076075466752,Sat Aug 08 23:39:31 +0000 2020,wavetop,Twitter Web App,"['tylerwhat16', 'premier', 'ford', 'try', 'blame', 'half-baked', 'back-to-school', 'plan', 'expert', 'sick', 'kid', 'say', 'plan', 'despite…']",RT @tylerwhat16: Premier Ford tried to blame his half-baked back-to-school plan on experts from Sick Kids saying it was their plan despite…,0,0,,,['tylerwhat16'],Vancouver,British Columbia,-123.11934,49.24966
1292244067712208897,Sat Aug 08 23:39:29 +0000 2020,woosignimom,Twitter for iPhone,"['shoshanahjacobs', 'ontario', 'employer', 'respond', 'keep', 'kid', 'sflecce', 'fordnation', 'school', 'plan']","RT @shoshanahjacobs: Hey #Ontario, 

How will your employers respond when you keep your kids out of the @Sflecce @fordnation school plan?…",0,0,['Ontario'],,"['shoshanahjacobs', 'Sflecce', 'fordnation']",Guelph,Ontario,-80.24967,43.5501
1292244066625818626,Sat Aug 08 23:39:28 +0000 2020,terrygavan1,Twitter for iPhone,"['lfung', 'yesterday', '7-year-old', 'died', 'coronavirus', 'atlanta', 'underlying', 'condition', 'willing', 'roll', 'dice', 'wit…']","RT @lfung: ‘Yesterday a 7-year-old died of coronavirus in Atlanta, after having no underlying conditions. Am I willing to roll the dice wit…",0,0,,,['lfung'],Toronto,Ontario,-79.4163,43.70011
1292244051324841985,Sat Aug 08 23:39:25 +0000 2020,cathydee33,Twitter for iPad,"['mog7546', '+250', 'quarantine', 'georgia', 'district', 'first', 'week', 'school', 'home', 'infecting', 'parent', 'grandparent']","RT @mog7546: +250 quarantined in #Georgia district after first week of school

NOW THEY ARE AT HOME INFECTING PARENTS &amp; GRANDPARENTS???

Mu…",0,0,['Georgia'],,['mog7546'],,,-113.64258,60.10867
1292243990155149313,Sat Aug 08 23:39:10 +0000 2020,ChauvetEllen,Twitter for Android,"['mollyjongfast', 'argument', 'send', 'kid', 'back', 'school', 'argument', 'get', 'virus', 'undercontrol']","RT @MollyJongFast: This is not an argument for sending kids back to school, this is an argument for getting the virus undercontrol https://…",0,0,,,['MollyJongFast'],Vancouver,British Columbia,-123.11934,49.24966
1292243968453795840,Sat Aug 08 23:39:05 +0000 2020,SteveLloyd001,Twitter Web App,"['rodmickleburgh', 'glen', 'teri', 'measured', 'response', 'return-to-school', 'plan', 'skip', 'teacher', 'concern', 'vaughn', 'palmer', 'analysis', 'flipping', 'reality', 'head', 'blindside', 'admirable', 'behind', 'determine', 'bctf', 'member', 'plan', 'create', 'safety']","@rodmickleburgh Glen and Teri's measured responses to a return-to-school plan skipping key teacher concerns, and to a Vaughn Palmer 'analysis' flipping reality on its head (who blindsided who?), is admirable. Behind them are &gt;40k determined @bctf members that the plan create more safety for all.",9,1,,['https://twitter.com/i/web/status/1292243968453795840'],['rodmickleburgh'],Vancouver,British Columbia,-123.11934,49.24966
1292243929912545281,Sat Aug 08 23:38:56 +0000 2020,baljeetdhindsa,Twitter for iPhone,"['cbctoronto', 'school', 'start', 'september', 'caledonia', 'father', 'make', 'heartbreaking', 'decision', 'move', 'away', 'wife']","RT @CBCToronto: When school starts in September, a Caledonia father is making the heartbreaking decision to move away so that his wife, a t…",0,0,,,['CBCToronto'],Toronto,Ontario,-79.4163,43.70011
1292243886174285836,Sat Aug 08 23:38:45 +0000 2020,happykath,Twitter for iPhone,"['do', 'little', 'imagination', 'work', 'would', 'something', 'nova', 'scotia', 'could', 'show', 'rest', 'country', 'safeseptember']","It can be done, a little imagination and a lot of work. Wouldn't it be something if Nova Scotia could show the rest of the country how to have a #SafeSeptember? https://t.co/VYxGWkxEla",1,0,,['https://twitter.com/i/web/status/1292243886174285836'],,,Nova Scotia,-62.99865,45.00015
1292243855392116737,Sat Aug 08 23:38:38 +0000 2020,CarlaMeckelborg,Twitter for iPhone,"['cbsnews', '97000', 'child', 'reportedly', 'test', 'positive', 'coronavirus', 'week', 'school', 'gear', 'instruction']","RT @CBSNews: 97,000 children reportedly test positive for coronavirus in two weeks as schools gear up for instruction  https://t.co/Z8OQePa…",0,0,,,['CBSNews'],Saskatoon,Saskatchewan,-106.63452,52.11679
1292243805794639873,Sat Aug 08 23:38:26 +0000 2020,cmills_gecdsb,Twitter for iPhone,"['gecdsbpro', 'gecdsb', 'school', 'risk', 'assessment', 'underway', 'relocating/reorganizing', 'space', 'meet', 'physical', 'distance', 'requirement']",RT @gecdsbpro: #GECDSB school risk assessments underway - relocating/reorganizing spaces to meet physical distance requirement... https://t…,0,0,['GECDSB'],,['gecdsbpro'],Windsor,Ontario,-83.01654,42.30008
1292243774857293827,Sat Aug 08 23:38:19 +0000 2020,brianlabelle,Twitter for iPhone,"['dshepyeg', 'province', 'confirm', 'request', 'vendor', 'even', 'issue', '🤦\u200d♂️', 'alberta', 'student', 'school', 'staff']","RT @DShepYEG: ""As of now, the province cannot confirm a request for vendors has even been issued.""🤦🏾‍♂️

Alberta students, school staff &amp; t…",0,0,,,['DShepYEG'],Edmonton,Alberta,-113.46871,53.55014
1292243773452365826,Sat Aug 08 23:38:18 +0000 2020,SianMorris20,Twitter for iPad,"['mynamesnotgordy', 'tuesday', 'lecce', 'state', 'ontario', 'back-to-school', 'plan', 'best', 'country', 'wednesday', 'say', 'best']",RT @mynamesnotgordy: 5. On Tuesday Lecce states Ontario's back-to-school plan is the best in the country. Wednesday he says it's the best i…,0,0,,,['mynamesnotgordy'],Oshawa,Ontario,-78.84957,43.90012
1292243752950480896,Sat Aug 08 23:38:14 +0000 2020,DobbinConsultg,Twitter for iPhone,"['neil_zee', 'current', 'situation', 'hour', 'rib', 'smoker', 'fool', 'though', 'enjoy', 'moment', 'are…']","RT @Neil_Zee: Current situation. With 5 hour ribs on the smoker. 

Don’t let it fool you though. While we are enjoying this moment, we are…",0,0,,,['Neil_Zee'],Calgary,Alberta,-114.08529,51.05011
1292243721279471616,Sat Aug 08 23:38:06 +0000 2020,eel_trebor,Twitter for Android,"['opcouncil', 'hospital', 'sick', 'child', 'say', 'keep', 'classroom', 'number', 'enough', 'enable', 'physical', 'distancing', 'curb', 'transmi…']",RT @OPCouncil: Hospital for Sick Children says keeping classroom numbers low enough to enable physical distancing is key to curbing transmi…,0,0,,,['OPCouncil'],Guelph,Ontario,-80.24967,43.5501
1292243692879851520,Sat Aug 08 23:37:59 +0000 2020,McLennan1977,Twitter Web App,"['torontostar', 'sick', 'kid', 'president', 'ronald', 'cohn', 'back', 'back-to-school', 'plan', 'ensure', 'proper', 'physical', 'distancing', 'betwee…']",RT @TorontoStar: Sick Kids President Ronald Cohn will not back a back-to-school plan that does not ensure proper physical distancing betwee…,0,0,,,['TorontoStar'],Windsor,Ontario,-83.01654,42.30008
1292243496263458816,Sat Aug 08 23:37:12 +0000 2020,SharedValueCA,Twitter for Android,"['cdcgov', 'report', 'child', 'show', 'hundred', 'send', 'intensive', 'care', 'covid-19', 'connect', 'syndrome', 'multisystem', 'inflammatory', 'syndrome', 'child', 'symptom', 'fever', 'rash', 'pinkeye', 'stomach', 'distress', 'confusion', 'bluish', 'lip', 'muscle', 'weakness', 'race', 'heart', 'rate']","@CDCgov report on children shows hundreds sent to intensive care for Covid-19 connected syndrome - Multisystem Inflammatory Syndrome in Children symptoms: fever, rash, pinkeye, stomach distress, confusion, bluish lips, muscle weakness, racing heart rate... https://t.co/axKECEnVgn",0,0,,['https://twitter.com/i/web/status/1292243496263458816'],['CDCgov'],,,-113.64258,60.10867
1292243417867497473,Sat Aug 08 23:36:54 +0000 2020,MerlinofCanada,Twitter for Android,"['nliason', 'merlinofcanada', 'cmoh_alberta', 'jkenney', 'see', 'proof', 'safe', 'send', 'kid', 'back', 'school', 'point', 'truely…']",RT @NLiason: @MerlinofCanada @CMOH_Alberta @jkenney I have seen no proof that is safe to send kids back to school at this point...I truely…,0,0,,,"['NLiason', 'MerlinofCanada', 'CMOH_Alberta', 'jkenney']",,,-113.64258,60.10867
1292243395893768194,Sat Aug 08 23:36:48 +0000 2020,DoyenneSolace,Twitter Web App,"['calltoactivism', 'place', 'trump', 'desperate', 'divide', 'mexico', 'school', 'lesson', 'broadcast', 'accommodate', 'stud…']","RT @CalltoActivism: The place Trump is so desperate to divide us from, Mexico, will have school lessons broadcast on TV to accommodate stud…",0,0,,,['CalltoActivism'],,,-113.64258,60.10867
1292243384980004864,Sat Aug 08 23:36:46 +0000 2020,wheelsuckeryyc,Twitter for iPhone,"['strongly', 'suggest', 'directly', 'tweet', 'mail', 'express', 'anger', 'frustration', 'lack', 'school', 'safety', 'measure', 'curriculum', 'change', 'make', 'help', 'influence', 'change', 'feel', 'heat', 'directly', 'impact', 're-election']",Hi all. I strongly suggest you directly tweet (or mail) your MLA to express your anger and frustration with the lack of school safety measures and curriculum changes made by the UCP. It may help influence change if they feel heat directly and see it’s impact on their re-election,22,4,,['https://twitter.com/i/web/status/1292243384980004864'],,Calgary,Alberta,-114.08529,51.05011
1292243332308107264,Sat Aug 08 23:36:33 +0000 2020,Konstruktive_,Twitter for iPhone,"['amytanmd', 'info', 'covid19', 'cdcgov', 'kid', 'hospitalized', 'child', 'admit', 'death', 'thankfully']","RT @AmyTanMD: New info re #COVID19 @CDCgov in kids: 
1 in 3 hospitalized children was admitted to ICU.

Few deaths (thankfully), but what a…",0,0,['COVID19'],,"['AmyTanMD', 'CDCgov']",Québec,Quebec,-71.21454,46.81228
1292243298581504000,Sat Aug 08 23:36:25 +0000 2020,tarahackl,Twitter for iPhone,"['eric_bellmb', 'saskatchewan', 'divisive', 'conversation', 'public', 'health', 'middle', 'public', 'health', 'crisis']","RT @eric_bellMB: In Saskatchewan, it’s “divisive” to have conversations about public health in the middle of a public health crisis. This i…",0,0,,,['eric_bellMB'],Saskatoon,Saskatchewan,-106.63452,52.11679
1292243234136064001,Sat Aug 08 23:36:10 +0000 2020,Neil_Zee,Twitter for iPhone,"['current', 'situation', 'hour', 'rib', 'smoker', 'fool', 'though', 'enjoy', 'moment', 'riddle', 'economic', 'pandemic', 'back', 'school', 'anxiety', 'know', 'take', 'next', 'step', 'forward', 'next', 'kind', 'wear', 'mask']","Current situation. With 5 hour ribs on the smoker. 

Don’t let it fool you though. While we are enjoying this moment, we are riddled with economic, pandemic and back to school anxiety. 

Just, you know, take the next step forward. Then the next. And be kind. And wear a mask. https://t.co/4d0RVy7fIf",119,4,,['https://twitter.com/i/web/status/1292243234136064001'],,Calgary,Alberta,-114.08529,51.05011
1292243228243066882,Sat Aug 08 23:36:08 +0000 2020,idarknight,Twitter for iPhone,"['courosa', 'leader', 'hospital', 'sick', 'child', 'keep', 'classroom', 'number', 'enough', 'enable', 'physical', 'distancing']","RT @courosa: ""...leaders at the Hospital for Sick Children say that keeping classroom numbers low enough to enable physical distancing is k…",0,0,,,['courosa'],Edmonton,Alberta,-113.46871,53.55014
1292243199877029888,Sat Aug 08 23:36:02 +0000 2020,KimWalks,Twitter for iPhone,"['cbsnews', '97000', 'child', 'reportedly', 'test', 'positive', 'coronavirus', 'week', 'school', 'gear', 'instruction']","RT @CBSNews: 97,000 children reportedly test positive for coronavirus in two weeks as schools gear up for instruction  https://t.co/Z8OQePa…",0,0,,,['CBSNews'],,,-113.64258,60.10867
1292243141706178561,Sat Aug 08 23:35:48 +0000 2020,WayneFougere,Twitter for iPhone,"['abundantpedshed', 'jasonpyyc', 'tara_bert', 'worksafebc', 'government', 'responsibility', 'look', 'safety', 'worker', 'guess', 'advice', 'applies', 'teacher', 'student', 'guess', 'ministry', 'child', 'family', 'development', 'responsible', 'student', 'welfare']","@AbundantPedShed @JasonPYYC @tara_bert WorkSafeBC isn’t the NDP government per se &amp; has the responsibility 2 look after the safety of workers (so I guess their advice applies 2 teachers, not students). I’d guess that the ministry of child &amp; family development https://t.co/QndDgHckyH are responsible 4 student welfare.",1,0,,['https://twitter.com/i/web/status/1292243141706178561'],"['AbundantPedShed', 'JasonPYYC', 'tara_bert']",Vancouver,British Columbia,-123.11934,49.24966
1292243118616645638,Sat Aug 08 23:35:42 +0000 2020,momathena,Twitter for Android,"['counselorsusanr', 'go', 'shop', 'back', 'school', 'supply', 'daughter', 'today', 'grandkids', 'beg', 'help']",RT @counselorSusanr: I went shopping for back to school supplies with my daughter today for my grandkids. She begged me to go help her. I w…,0,0,,,['counselorSusanr'],,New Brunswick,-65.99878,46.5001
1292243079097774080,Sat Aug 08 23:35:33 +0000 2020,Keithrispin,Twitter for Android,"['linzeyward', 'hopkinsjeff', 'bcndp', 'jjhorgan', 'rob_fleming', 'pattibacchus', 'agree', 'entirely', 'school', 'provide', 'educational', 'service', 'would', 'like', 'bcpoli', 'acknowledge', 'fact', 'fund', 'seperate', 'line', 'item', 'rather', 'school', 'district', 'carve', 'money', 'education', 'budget', 'provide', 'service', 'bced']",@LinzeyWard @hopkinsjeff @bcndp @jjhorgan @Rob_Fleming @pattibacchus 1/. I agree entirely. Schools CAN &amp; DO provide non educational services. What I would like to see is #bcpoli acknowledging this fact &amp; funding it as a seperate line item rather than having school districts carve out money from the education budget to provide these services. #bced,7,0,,['https://twitter.com/i/web/status/1292243079097774080'],"['LinzeyWard', 'hopkinsjeff', 'bcndp', 'jjhorgan', 'Rob_Fleming', 'pattibacchus']",Vancouver,British Columbia,-123.11934,49.24966
